EGNo,WhaleName,VisualGenderCode,GeneticGenderCode,GenderCode,FirstYearSighted,LastYearSighted,BirthYear,Mother,Father,DeathYear,Darted,ReDart,Tagged,AllImagesQuality,Haplotype,Cow,FirstCalvingYear,LipsLeft,LipsRight,MandibleLeft,MandibleRight,Belly,Chin,CatalogedDate,CompositeLastUpdated,WhaleNote,CreatedBy,CreatedDate,EditedBy,EditedDate,ChangeStamp
3532,RESOLUTION,X,M,M,2005,2021,2005,1632,1328,,TRUE,FALSE,FALSE,0,A,FALSE,,M,M,5,5,Y,Y,2007-05-01,2019-06-12,"Genetic sex added 9/24/07, born Jan. 1 2005, named for New Years Day birthday, looks like 3350, 3630, and 3942.  Haplotype added 11/8/10. Paternity data entered 4/8/16-PKH.",phamilton,2007-05-01,kmcpherson,2021-11-02,
3540,BLACK HEART,F,F,F,2005,2020,2005,1140,,,TRUE,FALSE,FALSE,0,D,TRUE,2013,N,N,9,5,N,N,2007-04-30,2009-05-25,"Big line scar on belly, Genetic sex added 9/24/07, named for black heart in front of bonnet (tooth decay). Haplotype added 11/8/10.",phamilton,2007-04-30,kmcpherson,2022-01-07,
3541,,M,M,M,2005,2021,2005,1241,1603,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,1,3,Y,Y,2007-04-30,2009-05-25,"Genetic sex added 9/24/07. Haplotype added 11/8/10. There is a divot out of l.e. of right lip, so coded with memorable head/lip mark. Paternity data entered 4/8/16-PKH. Left head similar to 1209.",phamilton,2007-04-30,kmcpherson,2021-11-02,
3545,,M,M,M,2005,2021,2005,1245,1207,,TRUE,FALSE,FALSE,0,D,FALSE,,L,L,3,3,N,N,2007-06-04,2009-05-25,"Was SE07CT27, Genetic sex added 9/24/07, Visual sex added  5/4/10. Haplotype added 11/8/10. 8/17/11 LMC belly changed to black. Looks VERY similar to 3691- expecially from the right. Paternity data entered 4/8/16-PKH.",phamilton,2007-06-04,kmcpherson,2021-11-02,
3546,HALO,F,F,F,2004,2021,2005,1246,,,TRUE,FALSE,FALSE,0,C,TRUE,2014,N,S,2,2,N,N,2008-08-11,2018-04-10,"Looks similar to 3648 except for the pbh callosities.  11/7/14-named for halo of PBH callosities. On 12/1/14, PKH entered hap and genetic sex based on SampleID 179138 (5/5/2010). Black belly added 3/20/2015 HMP see 2/27/2014 img_4566. Visual sex FEM added 5/26/16 MNH based on 4/1/2014 AS/A.",phamilton,2008-08-11,kmcpherson,2021-11-02,
3550,,M,M,M,2005,2021,2005,1145,,,TRUE,FALSE,FALSE,2,D,FALSE,,S,M,4,3,N,N,2008-03-05,2009-06-08,"Was CT01SEUS06. Haplotype added by PKH on 6/13/13- SampleID 749. On 12/1/14, PKH entered genetic sex based on SampleID 749 (2/19/2005). Added to re-dart list 1/27/16. Re-darted in the spring of 2017, removed from the re-dart list on 11/7/17-PKH.",phamilton,2008-03-05,kmcpherson,2021-11-02,
3560,SNOW CONE,F,F,F,2005,2021,2005,1308,1155,,TRUE,FALSE,FALSE,0,B,TRUE,2020,N,N,3,2,N,N,2008-11-20,2009-07-07,"8/17/11 LMC changed to black belly. Visual sex determined from 2/10/09 NEA/A sighting. Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 752, SightingID 51977. Haplotype added by PKH on 6/13/13- SampleID 752. Can look similar to #1920. Paternity data entered 4/8/16-PKH. Named in 2020 because the coaming looks like a snow cone with the scar separating the shaved iced and paper cone",phamilton,2008-11-20,kmcpherson,2021-11-02,
3570,,X,M,M,2005,2021,2005,1310,,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,4,4,N,N,2009-03-05,2009-07-07,"Was SE07CT06 among others.  Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 747, SightingID 51824. Haplotype added by PKH on 6/13/13- SampleID 747 and SampleID 759

Looks very similar to 3115 and 4080.",phamilton,2009-03-05,kmcpherson,2021-11-02,
3579,,M,M,M,2005,2021,2005,1179,1050,,TRUE,FALSE,FALSE,0,B,FALSE,,M,M,5,5,N,N,2007-06-13,2009-05-25,"Genetic sex added 9/24/07. Haplotype added 11/8/10. Paternity data entered 4/8/16-PKH.

Looks very similar to 2645. Left head similar to 3191.",phamilton,2007-06-13,kmcpherson,2021-11-02,
3580,,M,M,M,2004,2021,2005,1970,3470,,TRUE,FALSE,FALSE,0,C,FALSE,,M,L,4,6,N,N,2009-11-06,2010-02-15,"Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 840, SightingID 54470. Haplotype added by PKH on 6/13/13- SampleID 760 and SampleID 840. Paternity data entered 4/8/16-PKH.",phamilton,2009-11-06,kmcpherson,2021-11-02,
3590,DOG-EAR,F,X,F,2005,2021,2005,1013,,,FALSE,FALSE,FALSE,0,,FALSE,,S,N,1,1,Y,Y,2009-12-28,2010-02-15,"Was CT50, sex determined from 3/17/09 sighting, three different prop scars on it, left back, r. dorsal fluke, left ventral fluke. At least two different encounters. Hit by the R/V Auk in April 2009. Named for the drooping left fluke tip that looks like the dog-eared page of a book.",phamilton,2009-12-28,hpettis,2022-06-22,
3591,,X,X,X,2005,2007,,,,,FALSE,FALSE,FALSE,0,,FALSE,,S,M,,,X,N,2010-01-26,2010-06-07,"This catalog number was briefly assigned to 3504 (from 1/19/10 to 1/26/10), it was deleted, then was available for this new whale. This whale was SE06BK15.",phamilton,2010-01-26,phamilton,2014-09-08,
3592,,F,F,F,2005,2006,2005,1303,1249,,TRUE,FALSE,FALSE,0,A,FALSE,,N,N,,,Y,Y,2010-01-21,2010-06-07,"Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 751, SightingID 51880. Haplotype added by PKH on 6/13/13- SampleID 751. Paternity data entered 4/8/16-PKH.",phamilton,2010-01-21,phamilton,2016-04-08,
3593,,F,X,F,2005,2021,,,,,FALSE,FALSE,FALSE,1,,TRUE,2021,N,N,2,2,N,N,2012-03-30,2012-05-22,Was 2005SEUSunidBK21. Visual sex based on 2021 calf.,phamilton,2012-03-30,kmcpherson,2021-11-02,
3594,,F,F,F,2005,2006,2005,2790,1103,,TRUE,FALSE,FALSE,0,D,FALSE,,N,S,,,N,N,2013-06-27,2014-07-25,"Philip thinks this matches the dead whale from 5/21/2006- sex, haplotype, apparent age, 7 out of 8 loci, sighting history all line up. On 12/1/14, PKH entered hap and genetic sex based on SampleID 830 (8/12/2005). Paternity data entered 4/8/16-PKH.",phamilton,2013-06-27,phamilton,2016-04-08,
3595,,F,F,F,2005,2006,2005,1604,1155,2006,TRUE,FALSE,FALSE,0,A,FALSE,,Y,Y,,,X,X,2013-11-22,2014-07-25,"11/22/13: Created once it was genetically matched to the dead whale DVS 2006-04745 from 24 July 2006. On 12/1/14, PKH entered hap based on SampleID 178728 (7/25/2006) and 754 (5/17/2005). Paternity data entered 4/8/16-PKH.",phamilton,2013-11-22,phamilton,2016-04-08,
3596,LOKI,X,X,X,2005,2021,,,,,FALSE,FALSE,FALSE,2,,FALSE,,N,N,,,X,Y,2015-04-30,2015-10-05,Was BK02GSC05. Named in 2021 for the trickster Norse God who can disappear. #3596 has been documented only about 5 times since 2005.,phamilton,2015-04-30,phamilton,2021-10-25,
3597,,X,X,X,2005,2005,2005,2645,,,FALSE,FALSE,FALSE,0,,FALSE,,X,X,,,X,X,2017-01-23,2017-01-25,"Decided to catalog this calf because it clearly died in the SEUS and will not be double counted. The  mom, 2645, was seen 11 times in SEUS w/out calf; 2 times in NEUS w/out calf 1/23/17-PKH.",phamilton,2017-01-23,phamilton,2017-01-25,
3601,,X,F,F,2005,2006,2006,1301,,,TRUE,FALSE,FALSE,0,D,FALSE,,X,X,,,X,X,2017-01-23,2017-01-25,"Genetic sex entered 1/23/17 based on SampleID 133. Hap entered 6/6/18 based on SampleID 133.  Decided to catalog this calf because it clearly died in the SEUS and will not be double counted. The  mom, 1301, was last seen 2/18 with calf, was then seen once in SEUS w/out this calf (3/19) and twice in NEUS w/out her (4/10 + 4/12). 1/23/17-PKH.",phamilton,2017-01-23,phamilton,2018-06-06,
3602,,F,F,F,2005,2006,2006,1802,,2006,TRUE,FALSE,FALSE,0,A,FALSE,,X,X,,,Y,Y,2017-01-23,2017-01-25,"Decided to catalog this calf because it clearly died in the SEUS and will not be double counted. The  mom, 1802, was seen 5 times in SEUS w/out calf and 2 times in NEUS w/out- PKH 1/23/17. On 1/15/19, linked this animal to the  dead calf EgEgNEFL0603 based on genetics and peduncle wound- full description in the necropsy report.",phamilton,2017-01-23,phamilton,2019-01-15,
3603,STARBOARD,F,F,F,2005,2017,2006,1503,1712,2017,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,7,6,N,N,2008-05-02,2009-06-29,"Visual sex from 1/29/08 sighting, named for the missing right fluke and the many post blowholes that look like stars. Haplotype and genetic sex added 11/8/10. Paternity data entered 4/8/16-PKH. This is dead whale #4 from GSL in 2017. Whale was entangled in snow crab gear between 12 June and 16 June 2017. Whale travelled ~8.8nm miles where it was entangled in a second gear set between 16 June and 21 June 20-17. Mortality occurred between 17 June and 21 June 2017.",phamilton,2008-05-02,kmcpherson,2021-11-01,
3610,,M,X,M,2006,2012,,,,,TRUE,TRUE,FALSE,0,B,FALSE,,M,L,,,N,N,2008-06-03,2009-06-29,"Was BK01SEUS06, Looks like 2008CalfOf1321 from the air. Haplotype and genetic sex added 11/8/10- though haplotype also says C. Issue on 5/23/12- There are at least 4 genetics problems that involve 3610- including the recent discovery that the whale is visually male (2/29/12 PCCS/A ""EE""), but only the sample (from 1/24/07 PCCS) is genetically female. The genetic sample associated with this whale is very likely not of 3610- unclear where the issue lies. On 12/12/12- the 1/24/07 PCCS sighitng is NOT female. On this date, PKH removed the genetic sex and haplotype due to the ongoing confusion. On 12/17/14- PKH added haplotype based on SampleID 93244 which we are now reasonably certain is a sample from 3610. This sample could not be genetically sexed. Final validation of this samples link would have been available once Sample ID 178735 and 178736 were processed, but no tissue remails in either tube.",phamilton,2008-06-03,phamilton,2016-02-25,
3611,,M,M,M,2006,2021,2006,1611,1328,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,4,3,N,N,2008-06-26,2009-06-29,"Reported male based on FWRI sighting on 1/1/13 where his penis was observed- sex added 1/2/13. On 12/1/14, PKH entered hap and genetic sex based on SampleID 159046 (9/15/2009). Paternity data entered 4/8/16-PKH.",phamilton,2008-06-26,kmcpherson,2021-11-01,
3617,SALEM,X,M,M,2006,2021,2006,1817,,,TRUE,FALSE,FALSE,0,A,FALSE,,L,L,2,3,N,N,2008-01-04,2016-07-01,"Blk Ch added after confirmation of 19 Jan 2011 FWRI/CEWS ""A."" -MNH 2/26/13.

Named because it was seen swimming around Salem harbor the same day a team was looking for a whale to tag and practiced on a buoy unaware nearby. Haplotype and genetic sex added 11/8/10.",phamilton,2008-01-04,kmcpherson,2021-11-01,
3620,LONE STAR,M,M,M,2005,2016,2006,2503,,,TRUE,FALSE,FALSE,1,D,FALSE,,N,S,2,2,Y,Y,2008-11-11,2009-06-30,"Visual sex from 4/14/08 aerials. Wounds on left side of body are from entanglement, not propeller cuts. On 12/1/14, PKH entered hap and genetic sex based on SampleID 361 (8/18/2006). Named 11/14/19- his mother took him to Corpus Christi Texas as a young calf- named after the Lone Star State",phamilton,2008-11-11,kmcpherson,2021-11-01,
3623,BONGO,M,M,M,2006,2021,2006,2123,,,TRUE,FALSE,FALSE,0,G,FALSE,,N,N,3,2,Y,Y,2008-06-26,2009-07-06,"Very similar to 3629 if you can't see the lips. Haplotype and genetic sex added 11/8/10. Named for the two paired bongo drums in the callosity. 

Visual sex confirmed in 24 Jan 2012 S2S/GA. -MNH, 06 Jan 2014",phamilton,2008-06-26,kmcpherson,2021-11-01,
3629,,M,M,M,2006,2021,2006,2029,,,TRUE,TRUE,FALSE,0,D,FALSE,,M,M,4,3,N,N,2008-08-13,2009-06-30,"Looks very similar to 3623 if you can't see the lips. Haplotype and genetic sex added 11/8/10. Almost no genotype data available for this sample (Discrepancy 139)- On 1/8/16, made it need to be re-darted.",phamilton,2008-08-13,kmcpherson,2021-11-01,
3630,,X,M,M,2005,2013,2006,2710,1017,,TRUE,FALSE,FALSE,0,D,FALSE,,S,M,,,N,X,2009-03-03,2009-06-30,"Looks like 3532. Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 136, SightingID 55147. Haplotype added by PKH on 6/13/13- SampleID 136. Paternity data entered 4/8/16-PKH.",phamilton,2009-03-03,phamilton,2016-04-08,
3640,,M,M,M,2006,2021,,,,,TRUE,FALSE,FALSE,0,A,FALSE,,N,S,4,3,Y,Y,2010-04-05,2010-07-22,"Was SE07BK08.  Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 102156, SightingID 60027. Haplotype added by PKH on 6/13/13- SampleID 102156. Looks similar to 1515 & 1208",phamilton,2010-04-05,awarren,2023-01-25,
3643,,X,X,X,2005,2006,2006,1243,,,FALSE,FALSE,FALSE,0,,FALSE,,X,X,,,X,X,2017-01-23,2017-01-25,"Decided to catalog this calf because it clearly died in the SEUS and will not be double counted. The  mom, 1243, was last seen with her calf on January 5, was seen w/out her calf on just one day in the SEUS on 1/16 (but she was seen alone for at least 5 hours that day); she was seen alone once in NEUS and was w/out calf then. 1/23/17-PKH",phamilton,2017-01-23,phamilton,2017-01-25,
3646,,F,F,F,2006,2017,2006,1946,,,TRUE,FALSE,FALSE,0,C,TRUE,2015,N,S,3,3,N,N,2009-05-27,2010-02-10,"Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 357, SightingID 56726. Haplotype added by PKH on 6/13/13- SampleID 357",phamilton,2009-05-27,kmcpherson,2021-11-01,
3648,,M,M,M,2006,2014,2006,1248,1113,,TRUE,FALSE,FALSE,0,A,FALSE,,N,M,,,Y,N,2009-06-02,2016-07-01,"Visual sex determined 8/17/06 sighting. Similar to 3546 except for the pbh callosities. Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 362, SightingID 57201. Haplotype added by PKH on 6/13/13- SampleID 358 and SampleID 362. Paternity data entered 4/8/16-PKH.",phamilton,2009-06-02,phamilton,2016-07-01,
3650,,F,F,F,2006,2021,2006,1950,1156,,TRUE,FALSE,FALSE,0,A,FALSE,,N,N,3,5,N,N,2009-01-09,2009-06-30,"SMALL CLEAR PROP SCAR ON LEFT SIDE 2/20/10 ""E"". Sex determined from 2/9/08 ""CC"".  Genetic sex from 2/14/2006 ""H"". Had been thought by Trent to be 1307- just a typo on their part. Haplotype added by PKH on 6/13/13- SampleID 143 and SampleID 102088. Paternity data entered 4/8/16-PKH.",phamilton,2009-01-09,kmcpherson,2021-11-01,
3651,SANDBAR,M,M,M,2006,2021,2006,1151,2340,,TRUE,FALSE,FALSE,2,C,FALSE,,L,L,3,2,Y,Y,2008-02-19,2009-07-06,Haplotype and genetic sex added 11/8/10. Paternity data entered 4/8/16-PKH. Named in 2022- Lineage name (Mavynne & Dune) big lips.,phamilton,2008-02-19,phamilton,2022-10-26,
3660,SIRIUS,M,M,M,2005,2021,2006,2660,,,TRUE,FALSE,FALSE,0,A,FALSE,,M,L,1,1,Y,Y,2009-03-24,2018-04-23,"Visual sex 1/21/09 ""P"". Named for the bright white circle on the right head that looks like a star- Sirius is the brightest star in the northern hemisphere. On 12/1/14, PKH entered hap and genetic sex based on SampleID 179146 (5/17/2010) and 179979 (2/1/2012).",phamilton,2009-03-24,kmcpherson,2022-01-07,
3670,CHEROKEE,F,F,F,2006,2015,2006,2320,,,TRUE,FALSE,FALSE,0,B,FALSE,,N,N,,,N,N,2010-02-25,2016-07-01,"Was BK03BoF07, was very briefly 3750 from 2/27/10 to 3/3/10, then that number was recycled. Haplotype and genetic sex added 11/8/10. Changed chin to black chin because of evidence on 5/25/2006 MB/Z ""B"" photos.  RC. Head callosity similar to 3823. Named in 2015 because the Cherokee is a very popular low wing plane built by Piper Aircraft. With her recent lip damage, 3670 is now 'low wing' and her mom, Piper, was named after a plane.",phamilton,2010-03-04,phamilton,2016-07-01,
3680,SEADRAGON,M,M,M,2004,2021,2004,1812,,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,1,1,N,N,2010-04-06,2010-07-22,"Was BK01BoF07- Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 102110, SightingID 61004. On 1/17/13, genetically matched to the 2004CalfOf1812. Decided to have it keep this Catalog number. Haplotye added from SampleID 102110 on 1/17/13. Looks similar to 2360 from shipboard lefts. 11/7/14-named for scar on right head that looks like a leafy seadragon.",phamilton,2010-04-06,kmcpherson,2021-11-01,
3681,,X,M,M,2006,2010,2006,1281,1112,,TRUE,FALSE,FALSE,0,A,FALSE,,M,L,,,N,N,2009-03-02,2009-07-02,"Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 138 & 102089, SightingID 55665 & 60922 respectively. Haplotype added by PKH on 6/13/13- SampleID 102089. Paternity data entered 4/8/16-PKH.",phamilton,2009-03-02,phamilton,2016-04-08,
3691,,M,X,M,2006,2013,2006,2791,,,TRUE,TRUE,FALSE,0,,FALSE,,L,L,,,N,N,2009-02-27,2009-07-07,"Looks very similar to 3545- especially from the right. Also right hds of 3351, 3423. This whale had conflicting visual sex information. The sighting 12/30/08 S2S/GA ""C"" had been coded as female, 9/20/08 NEA/C ""M"" had been coded as male. On 4/23/14, PKH removed the sex coding for the 12/30 sighting, and changed the whale sex from female to male. This whale seems to have an odd external genital configuration. Many of us looked at the sex shots and see no evidence of mammary slits in either sighting, and this whale appears to be genetically male (SampleID 140).  Almost no genotype data available for this sample (Discrepancy 139)- On 1/8/16, made it need to be re-darted.",phamilton,2009-02-27,phamilton,2016-01-08,
3692,,F,X,F,2006,2014,,,,,FALSE,FALSE,FALSE,0,,TRUE,2013,N,N,,,X,N,2010-01-19,2015-10-05,"Was BK52.  Once this whale is darted, compare to darted 1/15/14 SP-NEFSC #2 to see if haplotype and genotype are consistent with a m/c relationship",phamilton,2010-01-19,phamilton,2016-01-22,
3693,,F,F,F,2006,2021,,,,,TRUE,FALSE,FALSE,0,B,TRUE,2015,N,N,3,5,X,X,2010-04-23,2010-07-22,"Was CT53. Sex first determined by 2015 sighting with a calf on Jan 22, 2015. Genetic sex and haplotype added 11/4/16 based on SampleID 198260. Left head similar to 3115, 3513, 2370, 4080.",phamilton,2010-04-23,kmcpherson,2021-11-01,
3694,,F,F,F,2006,2016,,,,2016,TRUE,FALSE,FALSE,0,A,FALSE,,M,M,3,2,X,X,2011-04-21,2016-07-01,"Was CT01GOM08. This is very likely the 2005CalfOf1039 (also had widely spaced pbh)- but there will never be any way to prove it. Genetically consistent. Genetically and photographically could be 1604""s 2002 calf as well. Sex determined from photos of genitals after she died. Genetic sex and haplotype entered 3/28/18 based on sample from her dead- SampleID 204267.",phamilton,2011-04-21,kmcpherson,2021-11-01,
3701,EROS,X,M,M,2007,2021,2007,1701,1720,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,6,6,N,N,2009-07-24,2010-02-15,"Named because Eros was the son of the goddess Aphrodite and this whale is the offspring of the whale Aphrodite. Also, the three islands have fused to look like a heart and Eros was the god of love.  Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 102139, SightingID 59081. Haplotype added by PKH on 6/13/13- SampleID 102139. Paternity data entered 4/8/16-PKH.",phamilton,2009-07-24,kmcpherson,2021-11-01,
3705,CHECK MARK,F,F,F,2007,2021,2007,2605,1306,,TRUE,FALSE,FALSE,0,C,FALSE,,N,N,4,4,Y,Y,2010-03-08,2015-10-05,"Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 102145, SightingID 60046. Haplotype added by PKH on 6/13/13- SampleID 102145. Paternity data entered 4/8/16-PKH. Named in 2016 because the trailing edge of the right fluke looks like a check mark after part of it was sliced off.",phamilton,2010-03-08,kmcpherson,2021-11-01,
3710,,M,M,M,2007,2009,2007,2460,,2009,TRUE,FALSE,FALSE,0,A,FALSE,,N,M,,,N,N,2009-01-29,2009-07-07,"Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 102108, SightingID 60356. Haplotype added by PKH on 6/13/13- SampleID 102108",phamilton,2009-01-29,phamilton,2013-06-13,
3711,,F,F,F,2007,2008,2007,1911,1803,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,,,N,N,2013-06-10,2014-07-25,"On 12/1/14, PKH entered genetic sex based on SampleID 179223 (8/30/2008) and 102144 (3/12/07). Philip had once believed this whaleto be D-COA100702Eg- the dead whale from 7/2/2010, but on 10/23/15 confirmed it is not. Paternity data entered 4/8/16-PKH.",phamilton,2013-06-10,phamilton,2016-04-08,
3712,,X,M,M,2007,2021,2007,2912,1017,,TRUE,FALSE,FALSE,0,C,FALSE,,N,N,6,5,N,N,2009-10-06,2022-11-01,"Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 102087, SightingID 60490. Haplotype added by PKH on 6/13/13- SampleID 102087. Paternity data entered 4/8/16-PKH.
Left head similar to 2743.",phamilton,2009-10-06,awarren,2022-11-01,
3714,SAWTOOTH,M,M,M,2007,2021,2007,2614,1037,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,5,5,N,N,2009-07-24,2011-03-23,"Visual sex added  5/4/10- noted from 9/18/07 sighting- no photos, named for the ragged trailing edge of the left fluke. Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 102140, SightingID 59690. Haplotype added by PKH on 6/13/13- SampleID 102140. Paternity data entered 4/8/16-PKH.",phamilton,2009-07-24,kmcpherson,2021-11-01,
3720,SQUILLA,X,F,F,2007,2021,2007,1620,,,TRUE,FALSE,FALSE,0,,TRUE,2021,N,N,1,2,N,N,2009-11-09,2010-06-07,"Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 102142, SightingID 59665. On 12/1/14, PKH recorded that sample ID 102142 (2/17/2007) failed to sequence- no Haplotype available. Named in 2022- Peninsulas off coaming look like the eyes of a Squilla mantis shrimp, mother was Mantis.",phamilton,2009-11-09,phamilton,2022-10-26,
3725,,F,F,F,2006,2021,2007,1425,1037,,TRUE,FALSE,FALSE,0,D,FALSE,,S,M,5,5,N,N,2009-11-04,2010-02-15,"Looks very similar to CT01NY17. Visual sex determined from 2/21/08 ""H"" sighting. Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 102138, SightingID 59083. Haplotype added by PKH on 6/13/13- SampleID 102138. Paternity data entered 4/8/16-PKH.",phamilton,2009-11-04,kmcpherson,2021-11-01,
